0.021639,-0.40267,-0.30923,1.678,2.8246,1.553,1
0.41355,-0.37159,-0.27606,1.8519,2.0038,1.2485,1
0.15634,-0.35518,0.03951,0.64341,-0.37787,1.2055,0
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
0.92768,0.8366,0.35508,-0.85955,-0.37787,-0.94572,1
0.61555,-0.3911,-0.37613,2.0139,2.683,1.4548,1
0.2196,-0.24647,0.6753,3.7289,0.67107,1.0439,1
-0.2429,-0.30652,-0.050653,0.75649,-0.37787,0.94653,0
1.7492,0.015943,-0.54655,2.1122,13.75,0.93428,1
-0.45283,-0.44544,0.42997,0.83536,2.325,1.0468,1
-0.0083027,-0.41877,0.3579,1.2181,1.0776,1.6872,1
2.8834,-0.093343,-0.52124,4.3406,-0.37787,0.72884,1
1.3696,0.062619,-0.54655,1.8033,8.2156,1.1046,1
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
0.034408,-0.38844,0.37791,2.1198,0.65324,1.4839,1
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
0.47156,-0.16054,0.40016,0.6489,-0.37787,1.0715,0
1.2361,0.8009,-0.20512,2.0523,-0.37787,0.89607,1
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
4.1331,0.84248,-0.48901,4.2532,2.1229,0.64978,1
2.9398,0.42125,-0.54655,2.4262,10.223,0.97571,1
0.51577,0.40568,0.26492,-0.85955,-0.37787,-0.94572,0
0.87441,-0.16964,-0.50147,2.0556,6.5452,1.4065,1
0.53491,-0.2844,-0.41131,1.0919,2.3565,0.96177,0
0.26762,-0.063224,0.44524,1.2038,0.41284,1.0836,0
0.16803,0.43664,-0.36622,0.77,2.7042,1.1019,0
0.060149,-0.34424,-0.33105,1.8399,-0.37787,1.3443,1
-0.0030513,-0.24902,0.40016,0.67759,-0.37787,1.041,0
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
0.28659,-0.23132,0.084592,-0.85955,-0.37787,-0.94572,0
0.18706,-0.3575,-0.16956,1.0939,-0.37787,1.8192,1
-0.28198,-0.39125,-0.33008,1.3685,-0.37787,1.0778,1
1.6493,0.80523,-0.24846,-0.85955,-0.37787,-0.94572,1
4.2283,1.5923,-0.47691,3.0838,2.0932,0.63341,1
0.5374,-0.39265,-0.45639,1.3192,3.8933,1.447,1
-0.1419,-0.3739,0.29119,2.0646,0.69959,1.3635,1
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
-0.17684,-0.076495,0.62557,1.1025,-0.37787,0.70886,0
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
-0.054597,-0.41483,0.04091,0.79497,2.2199,1.1431,1
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
0.45594,-0.24843,-0.45639,1.6486,4.1229,1.4626,1
0.76408,0.56935,-0.50147,1.378,-0.37787,0.8734,0
0.33961,0.025248,-0.1859,1.4582,-0.37787,1.1781,0
0.45157,-0.16497,-0.14082,-0.85955,-0.37787,-0.94572,0
0.014734,-0.38615,0.12967,-0.85955,-0.37787,-0.94572,0
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
0.066057,-0.31095,0.12967,0.64384,-0.37787,0.62049,0
0.2267,-0.3771,-0.31525,0.88965,2.7657,1.2756,1
2.6736,0.17721,-0.50548,4.335,-0.37787,0.88715,1
-0.0062696,-0.25786,0.44524,0.76873,0.45307,1.3061,0
0.31296,-0.072071,-0.0055712,1.1254,0.77285,1.2217,1
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
1.4546,-0.29149,-0.49727,1.2902,2.4981,0.73204,1
-0.33132,-0.4525,1.6624,-0.85955,-0.37787,-0.94572,0
3.8937,0.91988,-0.54655,2.3357,10.735,0.71737,1
0.25492,0.20662,-0.36622,0.40037,1.7676,1.3366,0
-0.78441,-0.44365,3.6911,-0.85955,-0.37787,-0.94572,0
0.40702,-0.2092,0.12967,1.2856,-0.37787,1.1751,0
4.9205,0.82422,-0.54655,6.3401,-0.37787,0.47845,1
0.12248,-0.38307,-0.30973,1.6996,3.7197,1.3213,1
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
2.1578,0.0075826,-0.43276,2.0927,-0.37787,0.85569,1
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
0.022062,-0.39323,0.053298,1.3542,1.6693,1.2905,1
0.69606,-0.33433,-0.40871,1.9084,4.5146,1.4648,1
1.3027,2.2547,-0.45639,1.9696,2.2695,1.2695,0
1.2634,1.808,-0.45639,1.3282,-0.37787,0.91911,0
-0.23715,-0.41224,-0.41131,1.4855,-0.37787,1.1321,1
0.11213,-0.1517,-0.23098,-0.85955,-0.37787,-0.94572,0
-0.15109,-0.29767,1.0313,0.048894,0.33062,1.1812,0
0.074187,-0.4525,-0.095734,-0.85955,-0.37787,-0.94572,0
0.40889,0.16419,-0.48994,1.4496,-0.37787,1.6281,1
0.12178,0.59147,9.8673,0.59573,0.31903,-0.080345,0
0.19038,-0.134,-0.32114,-0.85955,-0.37787,-0.94572,0
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
0.15331,-0.37885,-0.12267,1.0294,1.3064,1.3884,1
