-0.33589,-0.4525,-0.59163,0.81725,-0.37787,1.0349,1.0
4.593,1.9185,-0.45639,2.2645,1.9188,0.70276,1.0
0.66025,-0.3773,-0.41131,1.7084,3.5209,1.4005,1.0
-0.32183,-0.4525,-0.27606,1.3253,13.75,1.0136,1.0
-0.52035,-0.4525,-0.27606,3.0017,13.75,0.70276,1.0
3.0391,1.1311,-0.54655,2.2422,9.6566,0.67838,1.0
0.42295,-0.10746,-0.27606,0.88603,2.4836,1.0593,1.0
3.7473,-0.44365,-0.54655,-0.85955,-0.37787,-0.94572,1.0
-0.042179,-0.37288,-0.14082,1.3725,1.6613,1.6748,1.0
4.7827,-0.049953,-0.45639,1.1966,2.6293,0.90082,1.0
0.085705,-0.43481,-0.36622,1.0185,-0.37787,1.5041,1.0
1.2678,0.79053,-0.1859,2.0325,-0.37787,0.90387,1.0
-0.34317,-0.44808,0.49033,0.96409,0.50924,1.1873,1.0
-0.13483,-0.32864,-0.32114,1.6793,7.7222,1.2909,1.0
0.1272,-0.29325,-0.45639,1.5489,4.6901,1.5834,1.0
0.73088,-0.3773,-0.45639,1.4,4.0076,1.428,1.0
0.291,-0.23574,-0.50147,1.4751,6.3473,1.5407,1.0
-0.31082,-0.3773,-0.41131,1.4265,-0.37787,1.108,1.0
-0.0016963,-0.34191,-0.41131,1.5755,4.2351,1.2573,1.0
0.18615,-0.35961,-0.27606,1.8751,2.1617,1.1659,1.0
0.7336,-0.35961,-0.32114,1.8409,1.9286,1.3427,1.0
-0.017279,-0.44365,-0.32114,1.7038,3.1986,1.3487,1.0
0.99309,-0.30652,-0.50147,0.85059,2.4395,1.1903,1.0
0.022695,-0.43038,-0.36622,1.5029,3.46,1.5163,1.0
0.42701,-0.15612,-0.45639,1.5535,4.0607,1.5041,1.0
0.72682,-0.33306,-0.41131,1.9143,4.5233,1.4615,1.0
-0.082492,-0.36403,-0.050653,0.63624,1.1124,1.3823,1.0
-0.061658,-0.40384,-0.36622,1.5409,3.0684,1.1964,1.0
0.37467,-0.27556,-0.095734,1.9333,1.5485,1.4005,1.0
0.046578,-0.35076,-0.095734,1.0586,1.9589,1.2543,1.0
0.10891,-0.36403,0.89606,0.26746,-0.081209,1.0288,1.0
0.56066,-0.04553,-0.50147,1.5506,5.2201,1.5651,1.0
-0.028459,-0.41269,0.084592,0.80417,2.1916,1.1933,1.0
6.2441,0.60032,-0.54655,9.5912,-0.37787,1.2726,1.0
1.1286,0.35702,-0.54655,1.6063,8.5146,1.172,1.0
3.5318,1.0869,-0.59163,2.1303,14.445,0.29445,1.0
2.9659,0.46318,-0.23098,4.9422,1.4849,1.4645,1.0
-0.45378,-0.44808,1.978,1.1244,0.035347,1.1933,1.0
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,1.0
0.35028,-0.38615,-0.27606,4.0645,2.302,1.169,1.0
0.22443,-0.2092,-0.50147,1.9417,5.842,1.5742,1.0
-0.48257,-0.44365,0.76082,1.1692,1.8585,1.1202,1.0
0.26203,-0.16497,0.084592,1.205,0.65856,1.3335,1.0
0.46445,-0.18708,-0.32114,2.2645,2.3665,1.3122,1.0
0.47613,0.22431,-0.36622,1.343,-0.37787,1.5316,1.0
0.37806,-0.26671,-0.41131,0.82063,5.1252,1.1355,1.0
0.32132,-0.27998,-0.41131,1.4244,-0.37787,1.5986,1.0
-0.032355,-0.28883,-0.27606,1.4565,3.2451,1.0105,1.0
0.13161,-0.21805,-0.50147,1.5789,7.7507,1.6199,1.0
-0.096889,-0.43481,-0.095734,0.95185,1.9589,1.4219,1.0
0.46004,-0.35518,-0.45639,1.389,3.6135,1.4463,1.0
0.60215,-0.16497,-0.1859,1.9333,1.5485,1.2604,1.0
0.12314,-0.26671,-0.41131,-0.85955,-0.37787,-0.94572,1.0
1.6076,-0.27556,-0.50147,2.0295,6.5452,1.3731,1.0
1.4171,0.069484,-0.54655,1.9881,10.939,1.1903,1.0
0.41939,-0.18266,-0.32114,0.67717,1.7773,1.1294,1.0
6.196,1.5824,-0.59163,9.5912,23.617,1.3701,1.0
3.3897,1.0206,-0.54655,-0.85955,-0.37787,-0.94572,1.0
1.807,1.0427,-0.54655,3.0017,13.75,0.69057,1.0
1.4033,-0.12958,0.084592,-0.85955,-0.37787,-0.94572,1.0
1.9991,0.05179,-0.41131,2.073,-0.37787,1.0471,1.0
0.39873,-0.18708,-0.36622,1.0772,1.4236,1.3914,1.0
0.043021,-0.43481,-0.36622,1.8156,3.7314,1.2208,1.0
1.2838,-0.21805,-0.41131,1.4941,2.5566,0.84293,1.0
0.50544,-0.39499,-0.0055712,1.2181,1.0805,1.6017,1.0
0.3579,-0.25786,-0.41131,0.93034,3.22,1.4737,1.0
0.87266,-0.16939,-0.50147,2.0557,6.5452,1.4066,1.0
0.48951,-0.2844,-0.095734,2.8789,1.0258,1.2543,1.0
0.30878,-0.31979,-0.50147,1.6308,6.1727,1.5468,1.0
0.53559,-0.12958,-0.45639,1.4565,3.2451,1.2726,1.0
0.15837,-0.2844,-0.36622,1.5219,-0.37787,1.3274,1.0
-0.092655,-0.39942,-0.0055712,1.1029,0.87277,1.2086,1.0
-0.22494,-0.42596,-0.27606,1.5535,4.0607,1.105,1.0
