0.23002,5.0726,-0.27606,0.83244,-0.37787,0.48032,0
-0.78441,-0.44365,5.6747,-0.85955,-0.37787,-0.94572,0
0.54609,0.13141,-0.45639,-0.85955,-0.37787,-0.94572,0
-0.082492,-0.44808,0.89606,-0.85955,-0.37787,-0.94572,0
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
0.77509,-0.44365,-0.50147,-0.85955,-0.37787,-0.94572,0
7.4696,-0.44808,-0.59163,-0.85955,-0.37787,-0.94572,0
0.76408,0.56935,-0.50147,1.378,-0.37787,0.8734,0
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
0.60165,0.60032,0.31,0.88561,0.72806,1.0562,0
0.60486,0.5782,0.084592,-0.85955,-0.37787,-0.94572,0
0.0071117,-0.27113,0.58049,1.0687,-0.37787,1.2421,0
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
-0.18446,-0.37288,0.35508,1.2396,-0.37787,1.0867,0
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
-0.065554,-0.32864,-0.32114,0.50122,-0.37787,1.6291,0
0.84251,0.52512,-0.1859,0.92823,-0.37787,0.96177,0
1.1909,4.9531,-0.32114,1.5105,0.57957,0.67838,0
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
0.21274,0.46761,2.8796,0.77886,-0.012954,0.27007,0
0.62231,0.14469,0.31,0.25311,-0.37787,1.1294,0
-0.002035,-0.29325,0.26492,1.1978,0.49031,1.303,0
-0.3469,-0.36845,0.49033,0.85354,-0.37787,0.99224,0
-0.075039,0.22873,0.17476,0.34088,0.4048,1.2269,0
-0.28355,-0.42596,0.44524,0.12948,-0.37787,1.4127,0
0.044037,-0.25786,0.084592,0.50502,-0.37787,0.86121,0
0.11619,-0.4525,0.12967,-0.85955,-0.37787,-0.94572,0
-0.34233,-0.42596,0.17476,0.71472,0.59149,1.3122,0
-0.4199,-0.41711,0.62557,0.40333,-0.37787,1.1111,0
-0.26136,-0.32864,1.7977,0.88477,0.62912,0.99224,0
-0.33335,-0.44808,0.49033,0.73118,0.61842,1.2055,0
-0.33199,-0.32864,-0.050653,0.95143,1.4093,1.0958,0
0.707,2.122,1.1215,-0.85955,-0.37787,-0.94572,0
0.20427,0.88343,-0.27606,-0.85955,-0.37787,-0.94572,0
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
0.14634,-0.33749,-0.36622,0.84173,1.6811,1.0715,0
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
0.93076,0.75957,-0.41131,1.1628,-0.37787,0.87949,0
-0.26763,-0.43923,0.26492,0.57506,-0.37787,0.88863,0
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
-0.12484,-0.40384,-0.32114,-0.85955,-0.37787,-0.94572,0
-0.55659,-0.43923,3.2854,1.305,0.18555,0.46813,0
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
0.026252,-0.12515,-0.14082,0.8489,-0.37787,0.99224,0
-0.065554,-0.41711,-0.36622,-0.11524,-0.37787,0.75151,0
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
0.086383,-0.010141,-0.14082,0.51303,1.2994,0.9252,0
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
-0.0084716,-0.41711,-0.0055712,1.4835,0.54286,0.86121,0
-0.1643,-0.14285,1.0313,1.2793,1.8748,0.97395,0
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
-0.26543,-0.39942,0.40016,1.27,-0.37787,0.91911,0
0.13923,0.83477,-0.1859,0.49573,-0.37787,0.80636,0
-0.028967,-0.34633,-0.050653,-0.85955,-0.37787,-0.94572,0
0.28134,-0.032259,0.084592,-0.85955,-0.37787,-0.94572,0
